seq_id,seq_len,label,peak_mag,peak_idx,peak_freq,peak_phase,peak_to_skirt,phase_coherence,band_energy,snr,qc_flag,shuffle_mean_peak,phase_scramble_mean_peak,cohens_d_peak_mag,ci_low_peak_mag,ci_high_peak_mag,p_perm_peak_mag,cohens_d_snr,ci_low_snr,ci_high_snr,p_perm_snr,cohens_d_phase_coherence,ci_low_phase_coherence,ci_high_phase_coherence,p_perm_phase_coherence,estimated_power
226,20,high_gc,71.92938851278548,0,0.08523809523809524,2.0912383979324507,71.92938851278548,0.952842352682172,916212.1512710119,58.95545125546315,1.0,55.712363521932055,71.92938851278548,,,,,,,,,,,,,
227,20,high_gc,46.33523365351859,0,0.08523809523809524,2.0699736921656235,46.33523365351859,0.6474383584054451,212855.01300804436,27.339059418762147,1.0,60.72357297788981,46.33523365351859,,,,,,,,,,,,,
228,20,high_gc,66.83822741991798,0,0.08523809523809524,0.7361649601859208,66.83822741991798,0.9709736518804195,773020.9858388375,54.20292516455973,1.0,52.14761444403107,66.83822741991798,,,,,,,,,,,,,
229,20,high_gc,16.723331146657063,3,0.0854733893557423,1.5269894420166805,16.723331146657063,0.8913508536606729,54072.06640543249,14.436595525730208,1.0,46.30166831251245,16.723331146657063,,,,,,,,,,,,,
230,20,high_gc,42.96994931596778,255,0.10523809523809523,1.4214768056896354,42.96994931596778,0.9965748888252819,248008.30105266103,30.23267540717044,1.0,48.733327770344346,42.96994931596779,,,,,,,,,,,,,
231,20,high_gc,31.85311361448373,255,0.10523809523809523,-1.8658971696565443,31.85311361448373,0.6766358879789885,131931.6326131228,22.110643626762748,1.0,45.550132242298076,31.853113614483735,,,,,,,,,,,,,
232,20,high_gc,49.51609420427113,255,0.10523809523809523,-2.0996608970074453,49.51609420427113,0.7421643143385601,390133.61648781615,38.74734359281805,1.0,52.94005890034927,49.51609420427113,,,,,,,,,,,,,
233,20,high_gc,31.892242370689278,255,0.10523809523809523,-0.6193463502615155,31.892242370689278,0.8897031310268021,187916.30316083622,26.81985521555002,1.0,62.519397318465444,31.892242370689274,,,,,,,,,,,,,
234,20,high_gc,33.764332740168264,0,0.08523809523809524,-0.660230328392263,33.764332740168264,0.992350954620653,129175.36007599265,21.39008576284276,1.0,56.2519199704292,33.764332740168264,,,,,,,,,,,,,
235,20,high_gc,47.31358131491199,168,0.09841456582633053,-2.3251641658853774,47.31358131491199,0.8955840104003772,535187.6893462271,45.68881210361832,0.0,46.815731108559056,47.31358131491199,,,,,,,,,,,,,
236,20,high_gc,63.31878147863849,0,0.08523809523809524,1.7995440726214347,63.31878147863849,0.7762916703155986,417156.51707981236,36.75887151973169,1.0,60.4725090549722,63.318781478638485,,,,,,,,,,,,,
237,20,high_gc,41.09126087180094,0,0.08523809523809524,1.4839744377353703,41.09126087180094,0.9799517697237317,188907.335493541,26.03318452612451,1.0,41.3665034905523,41.09126087180094,,,,,,,,,,,,,
238,20,high_gc,53.7526288891053,0,0.08523809523809524,1.491762558600733,53.7526288891053,0.889272119073206,513376.28421215183,44.2259032115991,1.0,58.49913004006245,53.75262888910531,,,,,,,,,,,,,
239,20,high_gc,35.985419727677964,255,0.10523809523809523,0.20580373755186845,35.985419727677964,0.9573729483425227,121570.68193361878,20.103070853241253,1.0,52.385849178620326,35.985419727677964,,,,,,,,,,,,,
240,20,high_gc,80.81974926493017,23,0.08704201680672269,1.3173413846207496,80.81974926493017,0.9497967889455122,1375959.3914379603,72.9124538939724,0.0,44.64730719165677,80.81974926493017,,,,,,,,,,,,,
241,20,high_gc,45.695277267827564,0,0.08523809523809524,1.1868062492418792,45.695277267827564,0.8833924096680926,165090.51075114994,22.040718348855506,1.0,46.383532262625025,45.69527726782755,,,,,,,,,,,,,
242,20,high_gc,96.4326055091227,0,0.08523809523809524,1.1062312042451508,96.4326055091227,0.9290828896296269,1426888.7706423413,73.00029028722321,1.0,52.46475957252966,96.4326055091227,,,,,,,,,,,,,
243,20,high_gc,50.303100930410174,255,0.10523809523809523,0.2409699376142081,50.303100930410174,0.979701771384249,250205.46269498917,29.44713850770326,1.0,53.245595558617815,50.30310093041017,,,,,,,,,,,,,
244,20,high_gc,39.017965542768685,0,0.08523809523809524,1.986572031770534,39.017965542768685,0.656666765272735,216422.57149195665,28.75913507303193,1.0,39.963193282668435,39.017965542768685,,,,,,,,,,,,,
245,20,high_gc,68.62844728262083,0,0.08523809523809524,0.4820542960012389,68.62844728262083,0.9811309970621923,770848.2593106725,53.76427844315002,1.0,43.21029634430979,68.62844728262083,,,,,,,,,,,,,
246,20,high_gc,79.74743317953491,0,0.08523809523809524,1.9277987219886379,79.74743317953491,0.896859911534939,889241.4736779165,56.88071899604508,1.0,59.44448298370522,79.74743317953491,,,,,,,,,,,,,
247,20,high_gc,30.46322379592123,255,0.10523809523809523,0.37771326671725386,30.46322379592123,0.9746401846057471,138026.3525519103,22.791240767543762,1.0,40.44639576034603,30.46322379592123,,,,,,,,,,,,,
248,20,high_gc,66.36245449290271,0,0.08523809523809524,1.0169204841961574,66.36245449290271,0.9491104074084641,695818.6812797247,50.93869628430711,1.0,56.38373926685556,66.36245449290271,,,,,,,,,,,,,
249,20,high_gc,46.22785739208481,0,0.08523809523809524,1.4424144149840652,46.22785739208481,0.5512836989300616,203766.25695585736,26.630132631601693,1.0,42.410714488967145,46.22785739208481,,,,,,,,,,,,,
250,20,high_gc,58.23922027473427,0,0.08523809523809524,1.576452361456614,58.23922027473427,0.6266698896961048,295035.3481131764,29.917028520521324,1.0,58.63591077489823,58.23922027473427,,,,,,,,,,,,,
251,20,high_gc,89.76516691159598,0,0.08523809523809524,1.7187292685328739,89.76516691159598,0.9023056875752764,1570678.1572869373,77.83760673130026,1.0,53.37536108400601,89.76516691159598,,,,,,,,,,,,,
252,20,high_gc,42.70281806022143,255,0.10523809523809523,-0.3232233666089785,42.70281806022143,0.5943389630536272,157522.04760065366,22.50771041652013,1.0,49.83768715407399,42.70281806022143,,,,,,,,,,,,,
253,20,high_gc,53.04500147411382,0,0.08523809523809524,1.0396737940229441,53.04500147411382,0.2686969858952027,193635.89045826523,23.53764144015204,1.0,66.1411859036293,53.0450014741138,,,,,,,,,,,,,
254,20,high_gc,83.67190558366289,0,0.08523809523809524,1.2781019898075632,83.67190558366289,0.9914419389363032,1019350.6774244239,61.781860388571296,1.0,51.94687092066068,83.6719055836629,,,,,,,,,,,,,
255,20,high_gc,36.64455111346511,0,0.08523809523809524,1.161454192367694,36.64455111346511,0.6531799720392327,115719.60788198648,18.810625030027303,1.0,38.8826930396605,36.64455111346511,,,,,,,,,,,,,
256,20,high_gc,64.38526279065296,255,0.10523809523809523,-1.2327476227553231,64.38526279065296,0.7419013856897329,809536.8428927112,56.121573069125006,1.0,61.25672862682764,64.38526279065297,,,,,,,,,,,,,
257,20,high_gc,67.92800176460696,255,0.10523809523809523,-2.145263045231105,67.92800176460696,0.8512816220524955,1074405.0684958873,64.75437774151294,1.0,59.14242825721222,67.92800176460696,,,,,,,,,,,,,
258,20,high_gc,43.204184743710755,255,0.10523809523809523,-0.3477284673581388,43.204184743710755,0.8516401119762748,148715.85066237708,22.476962626381713,1.0,51.77470542266574,43.204184743710755,,,,,,,,,,,,,
259,20,high_gc,96.29276677797169,0,0.08523809523809524,1.5852099478240191,96.29276677797169,0.9249760753733394,1175525.8238107353,64.27929746709077,1.0,63.23594948030756,96.29276677797166,,,,,,,,,,,,,
260,20,high_gc,27.215740918520268,255,0.10523809523809523,0.1957132345440041,27.215740918520268,0.48962316878898837,49062.25263184861,12.337117793297153,1.0,49.74798828820654,27.215740918520268,,,,,,,,,,,,,
261,20,high_gc,20.750301291173194,255,0.10523809523809523,0.022211180111859366,20.750301291173194,0.2635159755386366,30047.391391661007,10.105019920777654,1.0,52.165310968309505,20.750301291173194,,,,,,,,,,,,,
262,20,high_gc,92.0414922447733,0,0.08523809523809524,1.3013929789705874,92.0414922447733,0.9545556565855017,1303717.9764331495,69.74560492025543,1.0,51.5460304155343,92.0414922447733,,,,,,,,,,,,,
263,20,high_gc,26.527428051994434,0,0.08523809523809524,2.4770245370586714,26.527428051994434,0.8050322316859171,125189.44136575758,21.9524282316372,1.0,43.45317432416184,26.527428051994434,,,,,,,,,,,,,
264,20,high_gc,122.37220708202173,13,0.0862577030812325,1.0860555458863999,122.37220708202173,0.9318630366418794,3215249.1952524506,111.642024535757,0.0,54.71416935537409,122.3722070820217,,,,,,,,,,,,,
265,20,high_gc,74.22107079488484,255,0.10523809523809523,-1.963490528985827,74.22107079488484,0.864883361728537,1233799.8681001614,69.34842609496988,1.0,62.10719953840364,74.22107079488484,,,,,,,,,,,,,
266,20,high_gc,63.74368194018386,0,0.08523809523809524,1.1831125128522881,63.74368194018386,0.9791359875837219,657841.3021733819,49.72179885803885,1.0,43.17039478304835,63.74368194018385,,,,,,,,,,,,,
267,20,high_gc,57.511150251784876,0,0.08523809523809524,0.9748095415916426,57.511150251784876,0.9964149503830516,744968.522541342,53.923794549266034,1.0,54.53180403943335,57.511150251784876,,,,,,,,,,,,,
268,20,high_gc,29.398895093294506,0,0.08523809523809524,0.7287513572338009,29.398895093294506,0.9841992113819901,130954.88518369848,21.906331229566625,1.0,50.80189003917181,29.398895093294506,,,,,,,,,,,,,
269,20,high_gc,29.278503896727397,0,0.08523809523809524,2.5902659597385713,29.278503896727397,0.42951854617160645,64966.73973534566,14.019402644447943,1.0,44.342223802781724,29.278503896727397,,,,,,,,,,,,,
270,20,high_gc,52.02299434047239,255,0.10523809523809523,-1.862187605906153,52.02299434047239,0.7096117388441814,363986.7757625772,37.03571037466779,1.0,64.94254369199928,52.022994340472394,,,,,,,,,,,,,
271,20,high_gc,45.83306943112017,255,0.10523809523809523,-0.866851869297761,45.83306943112017,0.5620387736175112,219630.125249931,28.315437332297,1.0,50.82427752666273,45.83306943112019,,,,,,,,,,,,,
272,20,high_gc,40.17843095685911,255,0.10523809523809523,-0.015567650668209298,40.17843095685911,0.9781450389202009,198617.43959454587,27.433510342198073,1.0,46.243768026856245,40.1784309568591,,,,,,,,,,,,,
273,20,high_gc,62.6221487612521,24,0.08712044817927171,1.948350693852684,62.6221487612521,0.9180451957044047,842973.189150119,57.14381523287897,0.0,52.28193544078578,62.6221487612521,,,,,,,,,,,,,
274,20,high_gc,43.32444940303455,255,0.10523809523809523,-0.1646489931862471,43.32444940303455,0.9871319882824848,284241.6779006267,32.60536321447732,1.0,46.62546652133876,43.32444940303455,,,,,,,,,,,,,
275,20,high_gc,54.01227392850225,0,0.08523809523809524,0.6908710244038235,54.01227392850225,0.9525365241511698,257637.4726079603,29.15499471838259,1.0,53.068359517071094,54.01227392850225,,,,,,,,,,,,,
276,20,high_gc,62.94762337119041,56,0.08963025210084033,1.8844465917428281,62.94762337119041,0.8910800569526014,914225.1413841055,59.657989675786865,0.0,52.398493014828134,62.9476233711904,,,,,,,,,,,,,
277,20,high_gc,50.60956337207244,0,0.08523809523809524,-0.5575127154035205,50.60956337207244,0.9289038704574955,508136.1768163347,44.40331170920995,1.0,50.5752143528194,50.609563372072444,,,,,,,,,,,,,
278,20,high_gc,35.97370697547251,0,0.08523809523809524,1.93673065403984,35.97370697547251,0.7542077320608732,215213.7795274883,28.667415743899753,1.0,53.90660939909956,35.9737069754725,,,,,,,,,,,,,
279,20,high_gc,63.36173124192334,0,0.08523809523809524,1.0253425844491715,63.36173124192334,0.9969214073907201,644824.3146630998,49.56943479155875,1.0,55.48669773242675,63.36173124192334,,,,,,,,,,,,,
280,20,high_gc,78.38988246776691,0,0.08523809523809524,1.60932065778381,78.38988246776691,0.8224901888809196,511986.93968960724,37.63195274290419,1.0,70.0734244174328,78.3898824677669,,,,,,,,,,,,,
281,20,high_gc,40.419806612784676,0,0.08523809523809524,0.8241985914813874,40.419806612784676,0.993383958310508,225093.43383971453,28.962285477826082,1.0,53.891302375262356,40.419806612784676,,,,,,,,,,,,,
282,20,high_gc,52.3376878983718,0,0.08523809523809524,1.901318661922185,52.3376878983718,0.9777868495073584,459436.6869053977,41.72724004215094,1.0,56.15034143888267,52.3376878983718,,,,,,,,,,,,,
283,20,high_gc,87.1527827669826,255,0.10523809523809523,-1.3227155750920552,87.1527827669826,0.8851826390711558,1286757.5159139708,69.95256894870553,1.0,62.842261123138975,87.1527827669826,,,,,,,,,,,,,
284,20,high_gc,32.441043207508656,76,0.09119887955182072,2.5682146625225415,32.441043207508656,0.9426617229787906,258677.6469240311,31.781493926591594,0.0,51.74482929539231,32.441043207508656,,,,,,,,,,,,,
285,20,high_gc,56.684577797428915,252,0.10500280112044817,-2.727733955823841,56.684577797428915,0.894444992080222,644114.0926320942,49.75806608036961,1.0,62.27955249346941,56.68457779742892,,,,,,,,,,,,,
286,20,high_gc,66.0896021348404,84,0.09182633053221288,0.5538814279035921,66.0896021348404,0.9833072251299205,1057726.5129785228,64.25480726777737,0.0,56.34005683169886,66.08960213484039,,,,,,,,,,,,,
287,20,high_gc,77.36631513821874,255,0.10523809523809523,1.3109333637007428,77.36631513821874,0.9720563844689045,1390512.5225255429,73.61758180624726,1.0,54.05915763821865,77.36631513821874,,,,,,,,,,,,,
288,20,high_gc,60.153302146652436,0,0.08523809523809524,1.2658862597864573,60.153302146652436,0.8808444908681704,544547.3137961631,44.96709503128038,1.0,50.687435814821185,60.15330214665244,,,,,,,,,,,,,
289,20,high_gc,30.124145083148406,0,0.08523809523809524,1.9397222241451282,30.124145083148406,0.9630687046996645,111698.35843017613,19.719341128843745,1.0,56.568365372764816,30.124145083148406,,,,,,,,,,,,,
290,20,high_gc,57.466354501213026,0,0.08523809523809524,1.0838537929749603,57.466354501213026,0.9878362781056095,421513.8805488429,38.77005564049936,1.0,66.02043729382186,57.466354501213026,,,,,,,,,,,,,
291,20,high_gc,64.48194149568076,255,0.10523809523809523,-1.2436512041517842,64.48194149568076,0.8402460153158592,610721.8917242427,47.649220628725075,1.0,57.774982073315066,64.48194149568077,,,,,,,,,,,,,
292,20,high_gc,65.62225607252124,255,0.10523809523809523,-0.6212927662945181,65.62225607252124,0.8441808480135219,316070.62874428125,31.763426427874105,1.0,61.29003801399206,65.62225607252122,,,,,,,,,,,,,
293,20,high_gc,26.725868512081785,255,0.10523809523809523,-1.083659990628555,26.725868512081785,0.8909009787495535,66221.23001119273,15.244259905883943,1.0,52.268009290734355,26.72586851208179,,,,,,,,,,,,,
294,20,high_gc,38.74898416888925,255,0.10523809523809523,0.3104030526959768,38.74898416888925,0.9531683357759256,148839.4582357409,23.224605199581934,1.0,47.21676128283568,38.74898416888925,,,,,,,,,,,,,
295,20,high_gc,29.693476325781912,35,0.08798319327731093,1.2892996055527188,29.693476325781912,0.8213455763066071,197824.95162882522,27.74686062300383,0.0,48.160085050156994,29.693476325781912,,,,,,,,,,,,,
296,20,high_gc,39.82220336213381,0,0.08523809523809524,1.1359947830358854,39.82220336213381,0.9760099540033703,161732.149997614,23.34246200630757,1.0,54.58151360274993,39.82220336213381,,,,,,,,,,,,,
297,20,high_gc,52.819749785815446,57,0.08970868347338935,2.1392663479813385,52.819749785815446,0.8531063662379691,640932.9815697238,49.93495871576415,0.0,53.96445815790723,52.81974978581545,,,,,,,,,,,,,
298,20,high_gc,43.25507263909848,108,0.09370868347338936,2.558514309618896,43.25507263909848,0.8750489300708244,471219.56799646857,42.90218329420851,0.0,41.58907530671114,43.255072639098486,,,,,,,,,,,,,
299,20,high_gc,50.19821383590901,255,0.10523809523809523,-1.0147445064662886,50.19821383590901,0.7207751998932825,221321.1416182971,26.582420682115103,1.0,51.036452046516196,50.19821383590901,,,,,,,,,,,,,
300,20,high_gc,76.4253649247449,255,0.10523809523809523,0.20540714113435904,76.4253649247449,0.9987239380122342,1005232.6477062711,62.278499915723245,1.0,59.02133253018119,76.4253649247449,,,,,,,,,,,,,
301,20,high_gc,53.099135551453195,0,0.08523809523809524,-0.21076268105331183,53.099135551453195,0.9988756408161578,618837.393571046,49.13593668879399,1.0,53.948685402000066,53.0991355514532,,,,,,,,,,,,,
302,20,high_gc,55.59962714411842,0,0.08523809523809524,1.676819310143372,55.59962714411842,0.88580178508987,585734.685466154,47.38826173466727,1.0,54.01880076370081,55.59962714411842,,,,,,,,,,,,,
303,20,high_gc,100.56256164612977,226,0.10296358543417367,-2.547450634424693,100.56256164612977,0.9207632063477837,2238579.7030963264,93.20791373178977,0.0,58.72589798602037,100.56256164612977,,,,,,,,,,,,,
304,20,high_gc,71.20303759537005,0,0.08523809523809524,0.8974476988547261,71.20303759537005,0.896037741408174,774538.1718737287,53.640726641082,1.0,48.20203167357103,71.20303759537005,,,,,,,,,,,,,
305,20,high_gc,71.18121049778532,0,0.08523809523809524,1.1844742587061232,71.18121049778532,0.9651330661148285,667051.7542410458,49.133983898271524,1.0,60.12557777211121,71.18121049778532,,,,,,,,,,,,,
306,20,high_gc,52.68002357012658,0,0.08523809523809524,0.8464943189621016,52.68002357012658,0.9883863473917228,299334.7080230906,31.938511171245647,1.0,53.28705353848551,52.68002357012658,,,,,,,,,,,,,
307,20,high_gc,39.50634472867492,255,0.10523809523809523,-0.5080556350236065,39.50634472867492,0.6842876128338105,98822.89183985334,16.360453256870805,1.0,55.56060564137627,39.50634472867492,,,,,,,,,,,,,
308,20,high_gc,53.32016719924725,0,0.08523809523809524,0.8807784059529805,53.32016719924725,0.972137061328164,554252.137346582,46.27120415703827,1.0,52.603409001348425,53.320167199247265,,,,,,,,,,,,,
309,20,high_gc,80.59880729225961,255,0.10523809523809523,0.2977769931524763,80.59880729225961,0.9868496872495589,934973.8755539728,58.91801576955021,1.0,57.22508559428059,80.59880729225961,,,,,,,,,,,,,
310,20,high_gc,33.1541789368419,0,0.08523809523809524,1.6355891400188152,33.1541789368419,0.671562964034978,80664.71354354746,15.590532766955976,1.0,50.827366284148766,33.1541789368419,,,,,,,,,,,,,
311,20,high_gc,76.23699063493387,0,0.08523809523809524,0.8798301423125459,76.23699063493387,0.9850206375661346,1021884.8724639955,62.64790395584045,1.0,52.705605473031376,76.23699063493387,,,,,,,,,,,,,
312,20,high_gc,19.871634067677878,255,0.10523809523809523,1.8481546530907005,19.871634067677878,0.9967880240459922,89111.32813616558,18.65399453877455,1.0,51.599041026563434,19.871634067677874,,,,,,,,,,,,,
313,20,high_gc,72.22394936203175,255,0.10523809523809523,1.6125438193053556,72.22394936203175,0.9903419174222065,1278911.5369088617,70.67808766067381,1.0,51.87193842813946,72.22394936203176,,,,,,,,,,,,,
314,20,high_gc,116.95023713354509,56,0.08963025210084033,0.47556861351973506,116.95023713354509,0.9690386336140148,3224646.1276392266,112.11205695468072,0.0,65.56773537138206,116.95023713354509,,,,,,,,,,,,,
315,20,high_gc,27.46385292915415,255,0.10523809523809523,-0.4456265060336791,27.46385292915415,0.18348530658214365,69887.95120385673,15.00067076476464,1.0,45.04816391772164,27.463852929154154,,,,,,,,,,,,,
316,20,high_gc,31.38358609457278,255,0.10523809523809523,-0.38278372584206216,31.38358609457278,0.6480234520641188,70207.72524951922,13.769476407599903,1.0,53.79508117140381,31.383586094572784,,,,,,,,,,,,,
317,20,high_gc,38.24651189477396,0,0.08523809523809524,-0.37890449318925756,38.24651189477396,0.9884859166722016,253646.68699461946,31.266578166984516,1.0,54.09346078409896,38.24651189477396,,,,,,,,,,,,,
318,20,high_gc,46.454211369348855,255,0.10523809523809523,-0.10501864794636326,46.454211369348855,0.9790555388197238,285597.8002280202,32.94482533349745,1.0,56.65045209137849,46.45421136934885,,,,,,,,,,,,,
319,20,high_gc,65.23397621871297,0,0.08523809523809524,1.0804394189009812,65.23397621871297,0.7564228845498927,404912.80275710474,35.95268328564145,1.0,53.36549545724175,65.23397621871298,,,,,,,,,,,,,
320,20,high_gc,44.299065216620164,40,0.08837535014005601,0.7917760841140955,44.299065216620164,0.9788137480950895,429588.67265791295,40.81775352553374,0.0,43.46338533367265,44.29906521662016,,,,,,,,,,,,,
321,20,high_gc,38.009160776815015,0,0.08523809523809524,-0.15046300559549006,38.009160776815015,0.919022214336161,139624.7418819504,21.77135424261457,1.0,54.29477977551699,38.009160776815015,,,,,,,,,,,,,
322,20,high_gc,42.46135770242645,0,0.08523809523809524,1.4180424639038056,42.46135770242645,0.8053944443417488,135733.02407157276,20.51472486414569,1.0,50.35888241815253,42.46135770242645,,,,,,,,,,,,,
323,20,high_gc,45.840722026185325,0,0.08523809523809524,1.7064849801275148,45.840722026185325,0.8405356340839394,243532.1039608606,28.943934696086252,1.0,56.40734244333856,45.84072202618532,,,,,,,,,,,,,
324,20,high_gc,50.89605410602095,18,0.08664985994397759,2.3237631747100624,50.89605410602095,0.9677130006316855,565624.7793102907,46.85682541041811,0.0,49.57051795874836,50.89605410602095,,,,,,,,,,,,,
325,20,high_gc,14.454349544801516,0,0.08523809523809524,1.8898819841263448,14.454349544801516,0.2470638928617429,14618.92377538301,6.441409362260583,1.0,54.55697937850434,14.454349544801516,,,,,,,,,,,,,
326,20,high_gc,25.74208320192113,36,0.08806162464985995,1.6096857678738037,25.74208320192113,0.9399177531239885,121424.93786769116,21.33669264503072,0.0,60.56756792325781,25.742083201921133,,,,,,,,,,,,,
327,20,high_gc,54.06338052316717,0,0.08523809523809524,1.5608879996817484,54.06338052316717,0.960730724417246,375227.91277956264,36.81393801440327,1.0,55.69791273965453,54.06338052316718,,,,,,,,,,,,,
328,20,high_gc,54.43780395645293,0,0.08523809523809524,1.4650828652002552,54.43780395645293,0.6525097953030871,215384.37932172848,23.752162512430445,1.0,56.60229814429485,54.43780395645294,,,,,,,,,,,,,
329,20,high_gc,26.64489882641618,255,0.10523809523809523,-1.4282088580529806,26.64489882641618,0.9350959936917427,91064.94982180446,18.363531797887763,1.0,48.85564207045851,26.644898826416185,,,,,,,,,,,,,
330,20,high_gc,57.39721371753215,255,0.10523809523809523,-1.4351996279711976,57.39721371753215,0.7440715920832475,374953.2330802418,36.712348248421556,1.0,61.933541308581034,57.39721371753214,,,,,,,,,,,,,
331,20,high_gc,36.37972377784813,44,0.08868907563025209,0.6500377455596977,36.37972377784813,0.9129382151808018,277814.9995682962,32.728718945963315,0.0,40.85463494002643,36.37972377784813,,,,,,,,,,,,,
332,20,high_gc,44.46547628664182,0,0.08523809523809524,2.6897603993294985,44.46547628664182,0.9076948898306555,386802.86466489825,38.644711061853464,1.0,46.67566304391361,44.4654762866418,,,,,,,,,,,,,
333,20,high_gc,45.904053205358046,255,0.10523809523809523,-1.7819018097684705,45.904053205358046,0.888258985630048,309517.8873711504,33.668491421925054,1.0,59.66333602023679,45.90405320535805,,,,,,,,,,,,,
334,20,high_gc,52.384182688881005,255,0.10523809523809523,0.6313886780989031,52.384182688881005,0.892140781160096,394085.6886833326,38.53272249202997,1.0,62.57869903429852,52.38418268888101,,,,,,,,,,,,,
335,20,high_gc,44.86771258917153,255,0.10523809523809523,-0.6176022781696536,44.86771258917153,0.7123023967238373,190739.0455683282,25.57701871259221,1.0,43.81993592304571,44.86771258917153,,,,,,,,,,,,,
336,20,high_gc,74.89980468517602,0,0.08523809523809524,1.042062601251939,74.89980468517602,0.9696286012673233,1084049.5599585525,64.65724988174193,1.0,63.29209546469619,74.89980468517602,,,,,,,,,,,,,
337,20,high_gc,50.132742398284734,255,0.10523809523809523,-1.4646887396297656,50.132742398284734,0.7546796048204646,429048.1715201556,40.7944152071631,1.0,55.82236280523067,50.132742398284734,,,,,,,,,,,,,
338,20,high_gc,62.42111992716062,72,0.09088515406162465,1.020802327982738,62.42111992716062,0.9384224290545506,902952.9183479779,59.29320503135283,0.0,46.85414645284342,62.42111992716062,,,,,,,,,,,,,
339,20,high_gc,53.20236757936469,34,0.0879047619047619,2.6902528030027555,53.20236757936469,0.9146804110035425,637058.2728205571,49.76926463379695,0.0,55.79128671795822,53.20236757936469,,,,,,,,,,,,,
340,20,high_gc,95.32292497811858,0,0.08523809523809524,1.8500566732730503,95.32292497811858,0.9136123289799774,1111943.2652271686,62.46287211546365,1.0,66.37787592287637,95.32292497811859,,,,,,,,,,,,,
341,20,high_gc,48.687349526596996,0,0.08523809523809524,1.5433552668636557,48.687349526596996,0.9540494900401137,257672.0150135992,29.69258852930142,1.0,57.70003868921155,48.68734952659699,,,,,,,,,,,,,
342,20,high_gc,52.274737878433626,255,0.10523809523809523,-0.6106490519958553,52.274737878433626,0.8205665103587262,494254.5724005078,43.691535177002564,1.0,63.65995163776038,52.274737878433626,,,,,,,,,,,,,
343,20,high_gc,24.698561575270478,0,0.08523809523809524,1.207677769834613,24.698561575270478,0.3833917087974913,50018.58687315777,12.50179774177514,1.0,42.57895738231079,24.698561575270478,,,,,,,,,,,,,
344,20,high_gc,28.483876169538487,80,0.0915126050420168,1.6831640583628238,28.483876169538487,0.9350204132043239,176075.056646754,26.096818506018955,0.0,46.76273434112911,28.48387616953849,,,,,,,,,,,,,
345,20,high_gc,55.456405296972655,0,0.08523809523809524,2.0446955076386453,55.456405296972655,0.8290796958752882,565654.4689116748,46.65460463593017,1.0,54.90103204520906,55.45640529697266,,,,,,,,,,,,,
346,20,high_gc,35.715823545189856,255,0.10523809523809523,-0.8159611098711377,35.715823545189856,0.8718526115984978,91553.2289652317,15.897292830867066,1.0,55.237226628019144,35.715823545189856,,,,,,,,,,,,,
347,20,high_gc,88.99283201805969,0,0.08523809523809524,0.9707867915743454,88.99283201805969,0.9354277760944915,1230222.2728163684,67.77736904955968,1.0,53.9443403104336,88.99283201805969,,,,,,,,,,,,,
348,20,high_gc,50.443531153491094,255,0.10523809523809523,-0.8575587064463698,50.443531153491094,0.9390647001029504,233259.31913873012,26.74940368575311,1.0,58.622520732558016,50.443531153491094,,,,,,,,,,,,,
349,20,high_gc,41.092054294153805,0,0.08523809523809524,1.7061451049841714,41.092054294153805,0.9197251492274763,153674.26048041414,21.44348826164627,1.0,49.4272960020424,41.092054294153805,,,,,,,,,,,,,
350,20,high_gc,55.42344715132385,0,0.08523809523809524,0.946077773634373,55.42344715132385,0.896410028559993,260686.045058942,29.486831285372286,1.0,59.12525289846775,55.423447151323835,,,,,,,,,,,,,
351,20,high_gc,44.11211158072551,0,0.08523809523809524,0.5053635679220227,44.11211158072551,0.9351085660186961,338188.2621966698,35.788011450169364,1.0,44.98408650550252,44.112111580725504,,,,,,,,,,,,,
352,20,high_gc,47.07467360898765,0,0.08523809523809524,-0.2578870198214016,47.07467360898765,0.9995729947641325,467979.92378748243,42.70753047733283,1.0,59.15710505909412,47.07467360898765,,,,,,,,,,,,,
353,20,high_gc,43.87232429455084,24,0.08712044817927171,1.5709435960345262,43.87232429455084,0.9832742493946525,396713.20793263207,39.119091468401535,0.0,42.567434260588016,43.872324294550836,,,,,,,,,,,,,
354,20,high_gc,34.367640968202956,0,0.08523809523809524,1.434339375254776,34.367640968202956,0.9784881861213643,148126.93999624328,23.64840910747232,1.0,52.24648473252674,34.367640968202956,,,,,,,,,,,,,
355,20,high_gc,33.403209128954565,0,0.08523809523809524,0.7662251317961362,33.403209128954565,0.9837121427551092,124461.23334467162,21.439870299031455,1.0,48.2791248499871,33.403209128954565,,,,,,,,,,,,,
356,20,high_gc,33.87754244200576,255,0.10523809523809523,0.7364408790076347,33.87754244200576,0.9983861964804381,221771.1509545003,29.391886910287084,1.0,48.72079776319236,33.87754244200576,,,,,,,,,,,,,
357,20,high_gc,40.24706404852039,35,0.08798319327731093,2.600721895315389,40.24706404852039,0.8729903135196583,346330.5984289908,36.62728224597753,0.0,55.01131213783101,40.247064048520386,,,,,,,,,,,,,
358,20,high_gc,36.54968522309938,0,0.08523809523809524,0.9673639313319574,36.54968522309938,0.9290377424415172,118877.21063443174,18.67448021231131,1.0,48.84307196721527,36.54968522309939,,,,,,,,,,,,,
